epoch       recall      precision   f1_score    train_loss  val_loss    lr          
1           0.008439    0.308836    0.016428    5.319568    5.315987    0.000010    
2           0.045127    0.212355    0.074436    5.139367    4.862673    0.002008    
3           0.093551    0.159945    0.118053    4.685328    4.346342    0.004006    
4           0.130632    0.150770    0.139980    4.346802    4.032880    0.006004    
5           0.159798    0.191545    0.174237    4.116527    3.803815    0.008002    
6           0.179985    0.199810    0.189380    3.922898    3.691992    0.010000    
7           0.213190    0.213592    0.213391    3.732226    3.491873    0.009931    
8           0.235951    0.246026    0.240883    3.587991    3.346163    0.009863    
9           0.260502    0.263804    0.262142    3.469675    3.236948    0.009794    
10          0.268128    0.272107    0.270103    3.349666    3.154249    0.009725    
11          0.297761    0.313065    0.305221    3.254355    3.057407    0.009656    
12          0.313034    0.328406    0.320535    3.144312    2.948029    0.009588    
13          0.330103    0.339108    0.334545    3.064240    2.880448    0.009519    
14          0.328680    0.350579    0.339276    2.969245    2.866544    0.009450    
15          0.363515    0.373643    0.368510    2.891466    2.692615    0.009381    
16          0.373736    0.383603    0.378605    2.828704    2.656905    0.009312    
17          0.372449    0.391233    0.381610    2.756892    2.654267    0.009244    
18          0.376586    0.401523    0.388655    2.693852    2.604912    0.009175    
19          0.387984    0.403608    0.395642    2.642507    2.585886    0.009106    
20          0.396437    0.415595    0.405790    2.606853    2.534156    0.009038    
21          0.403574    0.416247    0.409813    2.560110    2.476664    0.008969    
22          0.411306    0.421890    0.416531    2.511635    2.449762    0.008900    
23          0.427073    0.435068    0.431033    2.458371    2.400998    0.008831    
24          0.422357    0.441786    0.431853    2.419753    2.421032    0.008762    
25          0.431174    0.447966    0.439410    2.381240    2.379061    0.008694    
26          0.428958    0.448363    0.438446    2.342543    2.372444    0.008625    
27          0.435294    0.449862    0.442458    2.309782    2.343500    0.008556    
28          0.437281    0.450409    0.443748    2.283354    2.335731    0.008488    
29          0.446803    0.459563    0.453093    2.239423    2.301391    0.008419    
30          0.442843    0.463475    0.452924    2.216152    2.319894    0.008350    
31          0.454152    0.471731    0.462775    2.185665    2.280388    0.008281    
32          0.455400    0.471290    0.463209    2.160128    2.280501    0.008212    
33          0.455755    0.471896    0.463685    2.136509    2.281454    0.008144    
34          0.457199    0.478165    0.467447    2.111886    2.268802    0.008075    
35          0.459927    0.476653    0.468141    2.083441    2.250189    0.008006    
36          0.462849    0.479894    0.471218    2.061116    2.250861    0.007938    
37          0.457782    0.475295    0.466374    2.030343    2.247896    0.007869    
38          0.466004    0.482154    0.473941    2.004505    2.233939    0.007800    
39          0.465436    0.477053    0.471173    1.985492    2.243877    0.007731    
40          0.461904    0.480152    0.470851    1.959192    2.244838    0.007663    
41          0.465762    0.483390    0.474412    1.944411    2.241139    0.007594    
42          0.466030    0.480018    0.472920    1.913171    2.227713    0.007525    
43          0.472911    0.482225    0.477523    1.895163    2.208802    0.007456    
44          0.472393    0.486235    0.479214    1.867600    2.210256    0.007388    
45          0.469516    0.483010    0.476167    1.850438    2.226333    0.007319    
46          0.466044    0.480084    0.472960    1.829166    2.248228    0.007250    
47          0.473389    0.487273    0.480231    1.814849    2.210852    0.007181    
48          0.480203    0.489638    0.484875    1.789006    2.205129    0.007112    
49          0.477427    0.491003    0.484120    1.777845    2.210193    0.007044    
50          0.469831    0.489199    0.479320    1.747083    2.236714    0.006975    
51          0.476959    0.494021    0.485340    1.726653    2.230486    0.006906    
52          0.478467    0.493525    0.485879    1.717778    2.208715    0.006838    
53          0.478711    0.491415    0.484980    1.694056    2.228950    0.006769    
54          0.475204    0.490929    0.482939    1.677025    2.235289    0.006700    
55          0.472821    0.489378    0.480957    1.663196    2.258833    0.006631    
56          0.480917    0.493403    0.487080    1.646439    2.211660    0.006562    
57          0.479113    0.494815    0.486837    1.622908    2.240336    0.006494    
58          0.477618    0.495816    0.486547    1.606387    2.229149    0.006425    
59          0.483549    0.500113    0.491692    1.594841    2.240986    0.006356    
60          0.478761    0.491887    0.485235    1.578291    2.251515    0.006288    
61          0.482318    0.493812    0.487997    1.567355    2.229651    0.006219    
62          0.477320    0.491491    0.484302    1.547927    2.254182    0.006150    
63          0.477544    0.489875    0.483631    1.536414    2.269667    0.006081    
64          0.474532    0.486446    0.480415    1.504558    2.265911    0.006013    
65          0.474348    0.486522    0.480358    1.494119    2.253336    0.005944    
66          0.478595    0.487987    0.483245    1.477679    2.266652    0.005875    
67          0.478302    0.493188    0.485631    1.459912    2.279955    0.005806    
68          0.479676    0.492834    0.486166    1.447671    2.266959    0.005737    
69          0.481329    0.494445    0.487799    1.430780    2.265771    0.005669    
70          0.471338    0.489911    0.480445    1.418885    2.326642    0.005600    
71          0.474800    0.486654    0.480654    1.406793    2.300765    0.005531    
72          0.473685    0.485388    0.479465    1.403354    2.334050    0.005463    
73          0.469390    0.480958    0.475104    1.380122    2.324545    0.005394    
74          0.480397    0.491002    0.485641    1.366754    2.312412    0.005325    
75          0.479208    0.492702    0.485861    1.350075    2.340089    0.005256    
76          0.478445    0.492091    0.485172    1.335771    2.309098    0.005188    
77          0.473877    0.492506    0.483012    1.323164    2.350949    0.005119    
78          0.473419    0.487880    0.480540    1.308716    2.344126    0.005050    
79          0.480402    0.491640    0.485956    1.292415    2.336131    0.004981    
80          0.475889    0.485446    0.480620    1.282976    2.375082    0.004913    
81          0.472866    0.489747    0.481158    1.265472    2.383182    0.004844    
82          0.476724    0.491005    0.483759    1.260707    2.380818    0.004775    
83          0.475705    0.491762    0.483600    1.240640    2.376931    0.004706    
84          0.470891    0.483471    0.477099    1.224656    2.418695    0.004638    
85          0.477083    0.485256    0.481135    1.214034    2.397653    0.004569    
86          0.476571    0.489003    0.482707    1.202349    2.408907    0.004500    
87          0.474839    0.485390    0.480057    1.195309    2.411996    0.004431    
88          0.468794    0.478289    0.473494    1.176895    2.429742    0.004363    
89          0.479295    0.488129    0.483671    1.161883    2.416437    0.004294    
