epoch       recall      precision   f1_score    train_loss  val_loss    lr          
1           0.006468    0.052582    0.011519    5.373050    5.345748    0.000010    
2           0.061902    0.120619    0.081816    4.949866    4.606138    0.002008    
3           0.114771    0.130860    0.122288    4.515266    4.198980    0.004006    
4           0.155061    0.156558    0.155806    4.220952    3.884068    0.006004    
5           0.192509    0.222573    0.206452    3.966299    3.637988    0.008002    
6           0.216015    0.251665    0.232481    3.771077    3.497146    0.010000    
7           0.242926    0.270203    0.255839    3.567398    3.343106    0.009931    
8           0.266003    0.285650    0.275476    3.437669    3.231642    0.009863    
9           0.295766    0.316961    0.305997    3.294212    3.074348    0.009794    
10          0.310310    0.322570    0.316321    3.194799    3.011608    0.009725    
11          0.328540    0.344517    0.336339    3.094778    2.897681    0.009656    
12          0.340210    0.357460    0.348622    2.996288    2.834891    0.009588    
13          0.362137    0.372326    0.367161    2.915147    2.750349    0.009519    
14          0.371678    0.385170    0.378303    2.827279    2.676401    0.009450    
15          0.385895    0.407331    0.396323    2.771349    2.633119    0.009381    
16          0.393076    0.409396    0.401070    2.710105    2.604047    0.009312    
17          0.403150    0.415615    0.409287    2.656035    2.565763    0.009244    
18          0.399734    0.414227    0.406852    2.593097    2.546461    0.009175    
19          0.411054    0.434979    0.422679    2.559784    2.519356    0.009106    
20          0.418714    0.440023    0.429104    2.505938    2.467110    0.009038    
21          0.412841    0.433880    0.423099    2.459566    2.469521    0.008969    
22          0.418260    0.437292    0.427564    2.414720    2.458743    0.008900    
23          0.432151    0.448933    0.440382    2.383618    2.396582    0.008831    
24          0.437791    0.445749    0.441734    2.353658    2.365254    0.008762    
25          0.432760    0.454092    0.443169    2.312671    2.396801    0.008694    
26          0.431437    0.457152    0.443923    2.289700    2.396745    0.008625    
27          0.439108    0.455238    0.447027    2.258792    2.375257    0.008556    
28          0.444997    0.460740    0.452732    2.226404    2.341155    0.008488    
29          0.443143    0.462650    0.452686    2.201571    2.340526    0.008419    
30          0.439306    0.456691    0.447830    2.175356    2.372558    0.008350    
31          0.447346    0.461395    0.454262    2.147979    2.333115    0.008281    
32          0.445711    0.467484    0.456338    2.116074    2.347121    0.008212    
33          0.450062    0.468586    0.459137    2.099070    2.301970    0.008144    
