epoch       recall      precision   f1_score    train_loss  val_loss    lr          
1           0.005106    0.374814    0.010076    5.307785    5.302983    0.000010    
2           0.042983    0.192320    0.070262    5.132147    4.859939    0.002008    
3           0.085531    0.153614    0.109881    4.702678    4.361830    0.004006    
4           0.136253    0.170104    0.151308    4.348240    4.020688    0.006004    
5           0.163441    0.188921    0.175260    4.101102    3.807202    0.008002    
6           0.202568    0.214214    0.208228    3.926725    3.589537    0.010000    
7           0.211859    0.232401    0.221655    3.738196    3.510023    0.009931    
8           0.243819    0.263837    0.253434    3.576285    3.353805    0.009863    
9           0.256486    0.297037    0.275276    3.442775    3.256054    0.009794    
10          0.285829    0.309351    0.297126    3.318833    3.111038    0.009725    
11          0.294267    0.325183    0.308953    3.230582    3.055648    0.009656    
12          0.318295    0.334886    0.326379    3.125362    2.915167    0.009588    
13          0.343627    0.360395    0.351811    3.027596    2.796047    0.009519    
14          0.352819    0.370140    0.361272    2.949765    2.770359    0.009450    
15          0.361441    0.387079    0.373821    2.874090    2.704527    0.009381    
16          0.361867    0.403338    0.381479    2.811776    2.702841    0.009312    
17          0.383449    0.396947    0.390081    2.747408    2.600805    0.009244    
18          0.388350    0.411490    0.399585    2.685185    2.573222    0.009175    
19          0.400158    0.416563    0.408196    2.642976    2.526001    0.009106    
20          0.404861    0.424144    0.414278    2.582503    2.505387    0.009038    
21          0.406471    0.427301    0.416626    2.539238    2.507677    0.008969    
22          0.399896    0.431776    0.415225    2.496121    2.492790    0.008900    
23          0.427070    0.446167    0.436410    2.457931    2.395932    0.008831    
24          0.411808    0.437452    0.424243    2.420398    2.463755    0.008762    
25          0.427191    0.453924    0.440152    2.389108    2.380636    0.008694    
26          0.431002    0.453281    0.441861    2.348092    2.396010    0.008625    
27          0.438370    0.455984    0.447004    2.313471    2.349174    0.008556    
28          0.445671    0.460438    0.452934    2.274697    2.314575    0.008488    
29          0.441467    0.463283    0.452112    2.249964    2.331234    0.008419    
30          0.440557    0.467220    0.453497    2.226027    2.333339    0.008350    
31          0.448310    0.466458    0.457204    2.195541    2.302066    0.008281    
32          0.453228    0.471602    0.462232    2.160262    2.270255    0.008212    
33          0.457723    0.480213    0.468698    2.139083    2.287518    0.008144    
34          0.453366    0.469411    0.461249    2.110073    2.288327    0.008075    
35          0.456944    0.471704    0.464207    2.088073    2.280463    0.008006    
36          0.458438    0.483326    0.470554    2.056729    2.276610    0.007938    
37          0.463168    0.481118    0.471973    2.038047    2.254928    0.007869    
38          0.454445    0.488445    0.470832    2.006646    2.289165    0.007800    
39          0.468524    0.488994    0.478540    1.994042    2.233102    0.007731    
40          0.466209    0.480993    0.473485    1.961612    2.209768    0.007663    
41          0.470284    0.483591    0.476844    1.937174    2.213090    0.007594    
42          0.467447    0.484174    0.475663    1.919631    2.253377    0.007525    
43          0.463669    0.487810    0.475433    1.906561    2.239361    0.007456    
44          0.469195    0.480293    0.474679    1.874621    2.237406    0.007388    
45          0.473872    0.482685    0.478238    1.848565    2.222667    0.007319    
46          0.476042    0.486806    0.481364    1.834161    2.213011    0.007250    
47          0.471753    0.493669    0.482462    1.808209    2.225997    0.007181    
48          0.478444    0.488733    0.483534    1.796102    2.196524    0.007112    
49          0.471073    0.499212    0.484734    1.775043    2.233006    0.007044    
50          0.474526    0.495331    0.484705    1.763660    2.243823    0.006975    
51          0.475105    0.493073    0.483923    1.740416    2.239138    0.006906    
52          0.479659    0.501113    0.490152    1.717725    2.245661    0.006838    
53          0.475720    0.497077    0.486164    1.700681    2.229011    0.006769    
54          0.479165    0.494251    0.486591    1.691885    2.216990    0.006700    
55          0.475057    0.490374    0.482594    1.670400    2.241520    0.006631    
56          0.487116    0.500877    0.493900    1.645698    2.199183    0.006562    
57          0.482635    0.503854    0.493017    1.627648    2.234514    0.006494    
58          0.472728    0.488565    0.480516    1.615120    2.260411    0.006425    
59          0.471029    0.488827    0.479763    1.595179    2.279378    0.006356    
60          0.475328    0.489921    0.482515    1.581090    2.279291    0.006288    
61          0.479153    0.494253    0.486586    1.566156    2.272612    0.006219    
62          0.478911    0.490406    0.484590    1.550031    2.268616    0.006150    
63          0.478706    0.494368    0.486411    1.529151    2.266487    0.006081    
64          0.480288    0.497946    0.488957    1.527348    2.274816    0.006013    
65          0.484483    0.495912    0.490131    1.498932    2.249057    0.005944    
66          0.480131    0.499191    0.489476    1.482032    2.283215    0.005875    
67          0.480510    0.500455    0.490280    1.476420    2.287061    0.005806    
68          0.482762    0.498928    0.490712    1.455557    2.271290    0.005737    
69          0.475666    0.492927    0.484143    1.442759    2.294885    0.005669    
70          0.474404    0.491344    0.482725    1.415407    2.325183    0.005600    
71          0.478376    0.499809    0.488858    1.407130    2.315964    0.005531    
72          0.482871    0.495128    0.488923    1.393032    2.334269    0.005463    
73          0.470831    0.491113    0.480758    1.372983    2.379843    0.005394    
74          0.476847    0.492830    0.484706    1.360488    2.348006    0.005325    
75          0.472128    0.483119    0.477560    1.345967    2.353412    0.005256    
76          0.476869    0.485555    0.481173    1.333835    2.334384    0.005188    
77          0.477772    0.492848    0.485193    1.316323    2.367622    0.005119    
78          0.476397    0.496407    0.486196    1.307760    2.382222    0.005050    
79          0.475249    0.492994    0.483959    1.290283    2.362917    0.004981    
80          0.475513    0.494128    0.484642    1.278623    2.399834    0.004913    
81          0.476776    0.490768    0.483671    1.265974    2.405464    0.004844    
82          0.475590    0.491759    0.483539    1.249606    2.410946    0.004775    
83          0.475492    0.485690    0.480537    1.238832    2.405740    0.004706    
84          0.470361    0.484643    0.477395    1.222165    2.441928    0.004638    
85          0.477347    0.487854    0.482543    1.214404    2.424173    0.004569    
86          0.478925    0.493002    0.485861    1.196948    2.392670    0.004500    
