epoch       recall      precision   f1_score    train_loss  val_loss    lr          
1           0.003330    0.343495    0.006597    5.312682    5.310860    0.000010    
2           0.050789    0.183262    0.079535    5.087457    4.802967    0.002008    
3           0.091722    0.154231    0.115033    4.691885    4.364632    0.004006    
4           0.116705    0.185741    0.143344    4.372489    4.118863    0.006004    
5           0.161756    0.193242    0.176103    4.160946    3.859756    0.008002    
6           0.178843    0.225680    0.199550    3.963947    3.685040    0.010000    
7           0.213526    0.226377    0.219764    3.767132    3.478404    0.009931    
8           0.230272    0.262504    0.245334    3.628305    3.433716    0.009863    
9           0.254091    0.283709    0.268084    3.480273    3.264274    0.009794    
10          0.284864    0.298667    0.291603    3.367527    3.112353    0.009725    
11          0.307275    0.319363    0.313202    3.270462    2.994156    0.009656    
12          0.313788    0.333806    0.323487    3.172092    2.959580    0.009588    
13          0.331620    0.350509    0.340803    3.071969    2.876279    0.009519    
14          0.338370    0.358746    0.348260    2.991698    2.839389    0.009450    
15          0.362474    0.380029    0.371044    2.915227    2.722401    0.009381    
16          0.371104    0.385871    0.378344    2.849213    2.676301    0.009312    
17          0.377001    0.400578    0.388432    2.786995    2.630201    0.009244    
18          0.391007    0.411496    0.400990    2.735740    2.580401    0.009175    
19          0.398599    0.422743    0.410316    2.686708    2.548037    0.009106    
20          0.401392    0.420714    0.410826    2.630202    2.520248    0.009038    
21          0.411874    0.430785    0.421117    2.588816    2.476127    0.008969    
22          0.408683    0.428073    0.418153    2.536486    2.492707    0.008900    
23          0.418234    0.433147    0.425560    2.498054    2.428769    0.008831    
24          0.425906    0.451168    0.438173    2.464001    2.405714    0.008762    
25          0.431703    0.456816    0.443905    2.421548    2.416749    0.008694    
26          0.427876    0.453668    0.440395    2.399262    2.408957    0.008625    
27          0.444222    0.463686    0.453745    2.364194    2.347805    0.008556    
28          0.439098    0.462362    0.450430    2.326908    2.362377    0.008488    
29          0.447108    0.468197    0.457410    2.307256    2.331683    0.008419    
30          0.451079    0.466745    0.458778    2.273569    2.314898    0.008350    
31          0.448654    0.472818    0.460419    2.246899    2.314016    0.008281    
32          0.454491    0.475004    0.464521    2.227103    2.301976    0.008212    
33          0.454498    0.476185    0.465088    2.195567    2.298555    0.008144    
34          0.449861    0.481216    0.465011    2.176791    2.323952    0.008075    
35          0.452598    0.476745    0.464358    2.143697    2.287501    0.008006    
36          0.468009    0.486187    0.476925    2.111256    2.250282    0.007938    
37          0.447462    0.469316    0.458128    2.100478    2.321606    0.007869    
38          0.457268    0.481667    0.469151    2.086904    2.280304    0.007800    
39          0.466537    0.472804    0.469650    2.050677    2.258386    0.007731    
40          0.462518    0.481438    0.471788    2.036962    2.257027    0.007663    
41          0.462009    0.481546    0.471576    2.016790    2.262173    0.007594    
42          0.465585    0.483931    0.474581    2.000983    2.240854    0.007525    
43          0.471155    0.486653    0.478779    1.973954    2.240037    0.007456    
44          0.473574    0.488383    0.480865    1.952380    2.247237    0.007388    
45          0.466121    0.484336    0.475054    1.933748    2.245665    0.007319    
46          0.473323    0.486663    0.479900    1.927596    2.222986    0.007250    
47          0.480730    0.493144    0.486858    1.903321    2.223067    0.007181    
48          0.464576    0.482398    0.473319    1.878601    2.259225    0.007112    
49          0.466387    0.486448    0.476206    1.868145    2.248721    0.007044    
50          0.473672    0.494898    0.484052    1.855584    2.255805    0.006975    
51          0.468776    0.490586    0.479433    1.834174    2.266809    0.006906    
52          0.475238    0.483611    0.479388    1.818997    2.245620    0.006838    
53          0.476349    0.494093    0.485059    1.805882    2.238059    0.006769    
54          0.474193    0.485052    0.479561    1.784459    2.241932    0.006700    
55          0.474357    0.490171    0.482134    1.765504    2.234329    0.006631    
56          0.472233    0.488671    0.480311    1.756685    2.242737    0.006562    
57          0.472049    0.487500    0.479650    1.737246    2.277855    0.006494    
58          0.477290    0.493982    0.485493    1.724513    2.251043    0.006425    
59          0.471624    0.496123    0.483564    1.710016    2.249175    0.006356    
60          0.479189    0.493885    0.486426    1.693449    2.254718    0.006288    
61          0.478423    0.496790    0.487434    1.691288    2.233149    0.006219    
62          0.477180    0.492843    0.484885    1.673346    2.261875    0.006150    
63          0.471963    0.493757    0.482614    1.657828    2.284146    0.006081    
64          0.471451    0.492244    0.481624    1.642002    2.270792    0.006013    
65          0.476928    0.492809    0.484738    1.626952    2.268036    0.005944    
66          0.464747    0.482530    0.473472    1.616061    2.319132    0.005875    
67          0.476584    0.487441    0.481951    1.604606    2.281884    0.005806    
68          0.472400    0.486550    0.479371    1.591544    2.289709    0.005737    
69          0.478548    0.494247    0.486271    1.577412    2.293247    0.005669    
70          0.468780    0.482654    0.475616    1.556267    2.329351    0.005600    
71          0.478526    0.491672    0.485010    1.545735    2.285188    0.005531    
72          0.471347    0.483104    0.477153    1.537622    2.315764    0.005463    
73          0.473545    0.491427    0.482320    1.530580    2.314806    0.005394    
74          0.473584    0.486946    0.480172    1.519843    2.296802    0.005325    
75          0.473198    0.490176    0.481537    1.502175    2.303225    0.005256    
76          0.473174    0.486213    0.479605    1.496651    2.342965    0.005188    
77          0.469176    0.479616    0.474339    1.481940    2.334982    0.005119    
