epoch       recall      precision   f1_score    train_loss  val_loss    lr          
1           0.006468    0.052582    0.011519    5.373050    5.345749    0.000010    
2           0.061800    0.120537    0.081708    4.949864    4.606115    0.002008    
3           0.114566    0.130708    0.122106    4.515261    4.199421    0.004006    
4           0.156915    0.165039    0.160874    4.222097    3.871848    0.006004    
5           0.196787    0.225935    0.210356    3.959115    3.621488    0.008002    
6           0.219765    0.251288    0.234472    3.762588    3.500901    0.010000    
7           0.241197    0.254773    0.247799    3.573207    3.343027    0.009931    
8           0.269232    0.281776    0.275361    3.434152    3.197622    0.009863    
9           0.293865    0.313678    0.303449    3.295114    3.080895    0.009794    
10          0.309115    0.332535    0.320397    3.193695    3.010316    0.009725    
11          0.327639    0.344746    0.335975    3.088608    2.899649    0.009656    
12          0.334815    0.350885    0.342662    2.992112    2.857725    0.009588    
13          0.359424    0.373859    0.366500    2.917971    2.766850    0.009519    
14          0.371078    0.382937    0.376914    2.827385    2.671847    0.009450    
15          0.383995    0.402027    0.392804    2.767408    2.612643    0.009381    
16          0.385247    0.416736    0.400373    2.708085    2.630970    0.009312    
17          0.387826    0.406428    0.396909    2.655175    2.600551    0.009244    
18          0.398162    0.418158    0.407915    2.599535    2.553557    0.009175    
19          0.408581    0.435871    0.421785    2.559502    2.504707    0.009106    
20          0.422118    0.441769    0.431720    2.503837    2.461977    0.009038    
21          0.413283    0.439645    0.426056    2.459694    2.473320    0.008969    
22          0.411307    0.438344    0.424395    2.418222    2.473902    0.008900    
23          0.430258    0.443052    0.436561    2.385272    2.401785    0.008831    
24          0.440986    0.453871    0.447336    2.352654    2.364846    0.008762    
25          0.437715    0.457099    0.447197    2.307972    2.379728    0.008694    
26          0.429942    0.452324    0.440849    2.286109    2.385237    0.008625    
27          0.444470    0.459214    0.451722    2.250068    2.352448    0.008556    
28          0.441635    0.458341    0.449833    2.231636    2.344845    0.008488    
29          0.448632    0.472007    0.460023    2.193027    2.335019    0.008419    
30          0.440670    0.452869    0.446686    2.171657    2.351901    0.008350    
31          0.454833    0.468005    0.461325    2.142985    2.320828    0.008281    
32          0.451015    0.468988    0.459826    2.117755    2.332485    0.008212    
33          0.456723    0.472395    0.464427    2.101101    2.318227    0.008144    
34          0.451181    0.464075    0.457537    2.076553    2.326616    0.008075    
35          0.453921    0.467652    0.460684    2.049315    2.337891    0.008006    
36          0.455942    0.464296    0.460081    2.035928    2.317913    0.007938    
37          0.458484    0.467900    0.463144    2.011136    2.300702    0.007869    
38          0.452002    0.469922    0.460788    1.995763    2.357160    0.007800    
39          0.457142    0.476679    0.466706    1.973821    2.300780    0.007731    
40          0.460897    0.474991    0.467838    1.951399    2.303865    0.007663    
41          0.463362    0.479741    0.471409    1.931133    2.309943    0.007594    
42          0.454470    0.469498    0.461862    1.909901    2.331374    0.007525    
43          0.456617    0.475856    0.466038    1.892297    2.353354    0.007456    
44          0.457896    0.472374    0.465022    1.870411    2.332447    0.007388    
45          0.462379    0.478277    0.470194    1.854992    2.322990    0.007319    
46          0.458213    0.474109    0.466025    1.844457    2.334567    0.007250    
47          0.467559    0.482839    0.475077    1.827133    2.304065    0.007181    
48          0.459620    0.474608    0.466994    1.810012    2.330958    0.007112    
49          0.462944    0.478092    0.470396    1.796557    2.327459    0.007044    
